claim_id,bangla_claim,gold_evidence_ids,translation_hit@10,bge_hit@10,translation_top10,bge_top10
C0549,"নবী (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) আবু বকরকে বলেছিলেন যে, তিনি বের হওয়ার অনুমতি পেয়েছেন। আবু বকর তখন বললেন, ""হে রাসূল, আমি আপনার সঙ্গী হতে চাই।"" এরপর নবী (সা.) তাকে একটি উট দিলেন এবং তারা একসাথে গুহায় চলে গেলেন।","['bukhari_4093', 'muslim_6406', 'muslim_6322', 'muslim_6214', 'muslim_4580']",True,False,"['muslim_1478', 'bukhari_3922', 'bukhari_2138', 'bukhari_3661', 'bukhari_4093', 'bukhari_7190', 'bukhari_7097', 'bukhari_5807', 'muslim_2401', 'bukhari_3905']","['bukhari_3922', 'muslim_2397', 'bukhari_2977', 'muslim_1765', 'bukhari_6172', 'bukhari_5795', 'bukhari_2530', 'bukhari_6998', 'bukhari_7022', 'bukhari_4050']"
C0556,"রাসূলুল্লাহ (সা.) বলেছিলেন যে, যারা ইসলামের পথে এসেছে তাদেরকে কুফফারদের কাছে ফিরে যাওয়া উচিত নয় এবং মুসলমানদের উচিত তাদের স্ত্রীদের জন্য যে খরচ হয়েছে তা ফেরত দেওয়া। উমর (রা.) দুইটি স্ত্রীকে তালাক দিয়েছিলেন এবং পরে তাদেরকে অন্যদের সাথে বিয়ে করেছিলেন।","['bukhari_2733', 'bukhari_4182', 'muslim_4440', 'muslim_4612', 'muslim_4588']",True,False,"['bukhari_2733', 'bukhari_5203', 'bukhari_3131', 'bukhari_3132', 'bukhari_2607', 'bukhari_2608', 'bukhari_2539', 'bukhari_2540', 'bukhari_4319', 'bukhari_4318']","['bukhari_1804', 'bukhari_6601', 'bukhari_6834', 'bukhari_5264', 'bukhari_5269', 'bukhari_7469', 'bukhari_5251', 'bukhari_5119', 'bukhari_2660', 'bukhari_5090']"
C0561,"নবী মুহাম্মদ (সা.) মারা যাওয়ার পর আবু বকর (রা.) ঘোষণা করেছিলেন যে, যাদের নবীর কাছে কিছু পাওনা ছিল, তারা যেন তার কাছে আসেন। জাবির (রা.) বলেছিলেন যে, নবী (সা.) তাকে তিনবার কিছু দেওয়ার প্রতিশ্রুতি দিয়েছিলেন এবং তিনি তিনবার পাঁচশত করে টাকা পেয়েছিলেন।","['bukhari_2683', 'muslim_6023', 'muslim_6024', 'bukhari_2296', 'muslim_2304']",True,False,"['bukhari_2683', 'bukhari_2296', 'bukhari_2598', 'bukhari_3137', 'bukhari_4383', 'bukhari_2603', 'bukhari_3165', 'bukhari_3164', 'bukhari_2394', 'bukhari_443']","['bukhari_2598', 'muslim_1631', 'bukhari_6763', 'bukhari_5371', 'bukhari_7186', 'muslim_1702', 'bukhari_2625', 'bukhari_6441', 'bukhari_1178', 'bukhari_6735']"
C0569,"আবদুল্লাহ বিন রাওয়াহা যখন মারা গেলেন, তখন তার জন্য কেউ কাঁদল না।","['bukhari_4268', 'muslim_4659', 'bukhari_4267', 'muslim_4147', 'muslim_307']",False,True,"['bukhari_1304', 'muslim_924', 'bukhari_3715', 'bukhari_3716', 'bukhari_4434', 'bukhari_4433', 'muslim_121', 'bukhari_5706', 'bukhari_6073', 'bukhari_4167']","['bukhari_4268', 'bukhari_6778', 'bukhari_2828', 'bukhari_5004', 'bukhari_4061', 'bukhari_4060', 'bukhari_3996', 'bukhari_2795', 'bukhari_2912', 'muslim_924']"
C0582,"নবী মুহাম্মদ (সা.) কৃষি জমি ভাড়া দেওয়া থেকে নিষেধ করেছেন। আমি সালেমকে জিজ্ঞেস করলাম, তুমি কি ভাড়া দাও? তিনি বললেন, হ্যাঁ, কারণ এতে তার জন্য বেশি লাভ হয়।","['bukhari_4012', 'bukhari_4013', 'muslim_3940', 'muslim_3938', 'muslim_3944']",True,False,"['bukhari_4013', 'bukhari_4012', 'bukhari_2634', 'bukhari_2339', 'bukhari_2332', 'bukhari_2342', 'bukhari_2722', 'muslim_1801', 'bukhari_2327', 'bukhari_2344']","['bukhari_2342', 'bukhari_2345', 'bukhari_2722', 'bukhari_2327', 'bukhari_2341', 'bukhari_2340', 'bukhari_2332', 'bukhari_2634', 'bukhari_2330', 'bukhari_2632']"
C0585,"নবী (সা.) বলেছেন, যখন লোকেরা তাদের খাবার কমিয়ে ফেলেছিল, তখন তিনি তাদেরকে বলেছিলেন যে, তারা যেন তাদের অতিরিক্ত খাবার নিয়ে আসে। এরপর তিনি সেই খাবারগুলো একত্রিত করে সবাইকে খাওয়ানোর ব্যবস্থা করেছিলেন।","['bukhari_2484', 'bukhari_2982', 'muslim_139', 'muslim_5316', 'muslim_7356']",True,False,"['bukhari_2982', 'bukhari_2484', 'bukhari_2486', 'bukhari_3581', 'bukhari_602', 'bukhari_4101', 'bukhari_3860', 'bukhari_5182', 'bukhari_5225', 'bukhari_1922']","['bukhari_1924', 'bukhari_5459', 'bukhari_2486', 'bukhari_1933', 'bukhari_5460', 'bukhari_6669', 'muslim_2500', 'bukhari_2557', 'bukhari_1922', 'muslim_1095']"
C0594,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, সকল নখযুক্ত জন্তু খাওয়া নিষেধ।","['muslim_4988', 'bukhari_5780', 'bukhari_5781', 'muslim_4989', 'bukhari_5530']",False,True,"['bukhari_6358', 'bukhari_1120', 'bukhari_6253', 'bukhari_6357', 'bukhari_6360', 'bukhari_831', 'bukhari_2488', 'muslim_1971', 'bukhari_4198', 'bukhari_1154']","['bukhari_5530', 'bukhari_4218', 'bukhari_4215', 'bukhari_5522', 'bukhari_5525', 'bukhari_5526', 'bukhari_5506', 'bukhari_242', 'bukhari_4217', 'bukhari_5527']"
C0600,"নবীজি (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) বলেছিলেন, যদি কারও মাথায় কিছু সমস্যা হয়, তাহলে তাকে মাথা কামাতে হবে। তিনি আমাকে বললেন, তিন দিন রোজা রাখো, অথবা ছয়টি গরিবকে কিছু দান করো, অথবা তোমার সাধ্য অনুযায়ী কুরবানী করো।","['muslim_2880', 'bukhari_1815', 'muslim_2879', 'muslim_2883', 'muslim_2881']",True,False,"['bukhari_6708', 'bukhari_1815', 'bukhari_5703', 'bukhari_4190', 'bukhari_4517', 'bukhari_1814', 'bukhari_1817', 'bukhari_4159', 'muslim_1971', 'bukhari_7299']","['bukhari_1814', 'bukhari_6708', 'bukhari_5703', 'bukhari_809', 'bukhari_256', 'bukhari_4190', 'bukhari_6235', 'bukhari_1981', 'bukhari_84', 'muslim_238']"
C0612,"আমি শুনেছি যে রাসূলুল্লাহ (সা.) বলেছেন, ""হে আল্লাহ, আমি তোমার কাছে একটি অঙ্গীকার করেছি যা তুমি ভঙ্গ করবে না। তাই যদি আমি কোনো মুমিনকে গালি দিই বা শাস্তি দিই, তাহলে তা যেন তার জন্য কিয়ামতের দিন মাফ হয়ে যায়।""","['muslim_6624', 'muslim_6622', 'muslim_6623', 'muslim_6619', 'bukhari_6361']",False,True,"['muslim_1763', 'bukhari_5673', 'bukhari_5518', 'bukhari_6721', 'bukhari_6677', 'bukhari_6676', 'bukhari_4385', 'bukhari_3267', 'muslim_1894', 'bukhari_4550']","['bukhari_6307', 'bukhari_782', 'bukhari_2008', 'bukhari_6625', 'bukhari_6361', 'bukhari_71', 'bukhari_2528', 'bukhari_37', 'bukhari_35', 'bukhari_796']"
C0620,"আম্মা সুলেম বললেন, তিনি নবীকে জিজ্ঞেস করেছিলেন যে, যদি একজন মহিলা স্বপ্নে পুরুষের মতো কিছু দেখে তাহলে কি তার গোসল করা উচিত? নবী বললেন, যদি সে পানি দেখে তবে তাকে গোসল করতে হবে।","['muslim_709', 'muslim_710', 'bukhari_130', 'muslim_712', 'muslim_711']",False,True,"['muslim_312', 'muslim_310', 'muslim_311', 'bukhari_227', 'bukhari_2482', 'muslim_290', 'bukhari_6985', 'bukhari_324', 'bukhari_5149', 'bukhari_7315']","['bukhari_282', 'bukhari_6091', 'bukhari_6121', 'muslim_312', 'bukhari_227', 'bukhari_3328', 'bukhari_130', 'bukhari_315', 'bukhari_231', 'bukhari_307']"
C0628,"আমার চাচা বলেছিলেন, তিনি বদর যুদ্ধে উপস্থিত ছিলেন না এবং আল্লাহর কাছে প্রার্থনা করেছিলেন যে, যদি তিনি নবী (সা.) এর সাথে যুদ্ধ করতে পারেন, তবে আল্লাহ তাকে দেখাবেন কীভাবে তিনি লড়াই করেন। পরে উহুদ যুদ্ধে তিনি সাহসিকতার সাথে অংশ নেন এবং বলেন, ""হে আল্লাহ, আমি মুসলমানদের কাজের জন্য তোমার কাছে দুঃখ প্রকাশ করছি এবং মুশরিকদের থেকে নিজেকে মুক্ত করছি।"" তিনি যুদ্ধ করতে গিয়ে শহীদ হন এবং তার বোন তাকে চিনতে পারেন তার শরীরে থাকা আঘাতের কারণে।","['bukhari_4048', 'bukhari_2805', 'bukhari_2806', 'muslim_4918', 'muslim_5948']",True,False,"['bukhari_4048', 'muslim_1903', 'bukhari_2805', 'bukhari_2806', 'bukhari_2845', 'muslim_1787', 'bukhari_3290', 'muslim_111', 'muslim_1813', 'bukhari_4066']","['bukhari_4054', 'bukhari_3970', 'muslim_1787', 'bukhari_3126', 'bukhari_4021', 'bukhari_4589', 'muslim_1743', 'bukhari_7226', 'bukhari_3130', 'bukhari_2972']"
C0636,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম নামাজে দাঁড়িয়ে ছিলেন এবং শেষের দিকে দুইটি সিজদা করেছেন, তারপর সালাম দিয়েছেন।","['muslim_1271', 'muslim_1270', 'bukhari_6670', 'muslim_1269', 'bukhari_1225']",False,True,"['bukhari_6230', 'bukhari_6328', 'bukhari_995', 'bukhari_1230', 'muslim_498', 'bukhari_4570', 'bukhari_1628', 'bukhari_183', 'bukhari_6253', 'bukhari_697']","['bukhari_1225', 'bukhari_715', 'bukhari_1051', 'bukhari_830', 'muslim_841', 'bukhari_7250', 'bukhari_1224', 'bukhari_6670', 'bukhari_1160', 'muslim_591']"
C0639,নবী মুহাম্মদ (সা.) ইহরাম অবস্থায় এবং রোজা অবস্থায় হজম করেছেন।,"['bukhari_1938', 'muslim_2885', 'muslim_2886', 'bukhari_5700', 'bukhari_5701']",False,True,"['muslim_1235', 'bukhari_1564', 'bukhari_1691', 'muslim_1231', 'bukhari_1556', 'bukhari_1795', 'bukhari_4395', 'bukhari_1638', 'bukhari_1983', 'bukhari_4353']","['bukhari_1938', 'bukhari_1939', 'bukhari_5694', 'bukhari_5695', 'muslim_1202', 'bukhari_5617', 'bukhari_5405', 'bukhari_1892', 'bukhari_6669', 'bukhari_1835']"
C0658,"আমি শুনেছি যে রাসূলুল্লাহ (সা.) বলেছেন, একবার তিনি কিছু সময়ের জন্য ওহী থেকে বিরত ছিলেন এবং যখন তিনি হাঁটছিলেন, তখন তিনি ভয় পেয়ে মাটিতে পড়ে গিয়েছিলেন। এরপর আবার ওহী আসতে শুরু করে।","['muslim_407', 'muslim_406', 'bukhari_4926', 'bukhari_3238', 'bukhari_6214']",True,False,"['bukhari_4926', 'muslim_681', 'muslim_1754', 'bukhari_5018', 'bukhari_3238', 'muslim_796', 'bukhari_3906', 'muslim_832', 'bukhari_3624', 'bukhari_3623']","['bukhari_1124', 'bukhari_5789', 'bukhari_732', 'bukhari_163', 'muslim_341', 'bukhari_1130', 'bukhari_5289', 'bukhari_491', 'muslim_898', 'bukhari_2972']"
C0659,"আমি শুনেছি যে, উমর (রা) নবী (সা) কে জিজ্ঞেস করেছিলেন, যদি কেউ জান্নাতের অবস্থায় থাকে তাহলে কি সে নামাজ পড়তে পারবে? নবী (সা) বলেছিলেন, হ্যাঁ, যদি সে ওজু করে।","['bukhari_289', 'muslim_703', 'bukhari_287', 'muslim_699', 'muslim_824']",False,True,"['bukhari_3169', 'bukhari_6635', 'bukhari_3605', 'bukhari_6854', 'muslim_5968', 'bukhari_4326', 'bukhari_4327', 'bukhari_2942', 'bukhari_5777', 'bukhari_2897']","['bukhari_137', 'bukhari_289', 'bukhari_2626', 'bukhari_5037', 'bukhari_7424', 'bukhari_1534', 'bukhari_1744', 'bukhari_177', 'bukhari_4958', 'muslim_1431']"
C0660,"রাসূলুল্লাহ (সা.) বলেছেন যে, যাকাতের জন্য উট ও ভেড়ার নির্দিষ্ট পরিমাণ নির্ধারণ করা হয়েছে। উটের ক্ষেত্রে, ৫টি উটের জন্য ১টি ভেড়া, ১০টির জন্য ২টি, এবং ২০টির জন্য ৪টি ভেড়া দিতে হবে।","['bukhari_1454', 'muslim_411', 'muslim_4837', 'bukhari_6959', 'bukhari_1453']",True,False,"['bukhari_1454', 'bukhari_438', 'muslim_805', 'muslim_188', 'muslim_1489', 'bukhari_335', 'bukhari_1395', 'bukhari_2258', 'bukhari_6912', 'bukhari_4652']","['bukhari_1447', 'bukhari_1405', 'bukhari_4338', 'muslim_980', 'bukhari_5392', 'bukhari_5547', 'bukhari_2863', 'bukhari_5555', 'bukhari_3134', 'bukhari_3314']"
C0670,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) বলেছেন, আমি তোমাদের জন্য মিসওয়াক ব্যবহারের গুরুত্ব সম্পর্কে অনেক কথা বলেছি।","['bukhari_888', 'muslim_6405', 'muslim_5656', 'muslim_1783', 'muslim_7425']",False,True,"['bukhari_5141', 'muslim_1729', 'bukhari_6824', 'muslim_2781', 'bukhari_5905', 'bukhari_450', 'bukhari_5309', 'bukhari_6171', 'bukhari_1611', 'muslim_796']","['bukhari_888', 'bukhari_7240', 'bukhari_887', 'muslim_3003', 'bukhari_1923', 'bukhari_6644', 'bukhari_6374', 'bukhari_2823', 'bukhari_245', 'bukhari_860']"
